,id,offset,xmin,ymin,xmax,ymax,label,car_direction,car_curv,lane1_detected,lane2_detected,lane3_detected,lane4_detected,lane1_points,lane2_points,lane3_points,lane4_points
172,101,-0.10488213643876214,325,0,390,47,pottedplant,F,3320.7503828154504,True,True,True,True,"[(32, 477), (48, 476), (64, 470), (80, 469), (96, 468), (112, 463), (128, 462), (144, 455), (160, 455), (176, 449), (192, 447), (208, 441), (224, 439), (240, 434), (256, 433), (272, 430), (288, 425), (304, 420), (320, 417), (336, 412), (352, 409), (368, 405), (384, 403), (400, 398), (416, 396), (432, 391), (448, 389), (464, 386), (480, 381), (496, 376), (512, 374), (528, 368), (544, 365), (560, 360), (576, 354)]","[(612, 372), (606, 378), (600, 384), (594, 390), (588, 396), (582, 402), (575, 408), (569, 414), (563, 420), (557, 425), (551, 431), (544, 437), (537, 443), (530, 449), (524, 455), (517, 461), (512, 467), (505, 472), (499, 478), (492, 484), (485, 490), (479, 496), (473, 502), (467, 508), (461, 514), (454, 520), (448, 525), (441, 531), (438, 537), (428, 543), (422, 549), (415, 555), (409, 561), (402, 567), (396, 572), (389, 578), (383, 584), (376, 590), (369, 596), (362, 602), (356, 608), (350, 614), (344, 620), (337, 625), (326, 631), (319, 637), (313, 643), (306, 649), (300, 655), (293, 661), (291, 667), (284, 672), (273, 678), (267, 684), (261, 690), (254, 696), (247, 702), (241, 708), (235, 714), (228, 720)]","[(665, 372), (671, 378), (666, 384), (672, 390), (691, 396), (697, 402), (703, 408), (709, 414), (711, 420), (717, 425), (729, 431), (749, 437), (748, 443), (749, 449), (756, 455), (763, 461), (774, 467), (775, 472), (775, 478), (781, 484), (787, 490), (793, 496), (800, 502), (807, 508), (807, 514), (813, 520), (820, 525), (833, 531), (839, 537), (851, 543), (852, 549), (858, 555), (859, 561), (890, 567), (897, 572), (859, 578), (909, 584), (916, 590), (923, 596), (929, 602), (935, 608), (942, 614), (948, 620), (955, 625), (961, 631), (967, 637), (986, 643), (980, 649), (987, 655), (993, 661), (1001, 667), (1007, 672), (1014, 678), (1024, 684), (1031, 690), (1038, 696), (1033, 702), (1057, 708), (1090, 714), (1097, 720)]","[(720, 374), (736, 377), (752, 381), (768, 387), (784, 390), (800, 394), (816, 400), (832, 402), (848, 404), (864, 409), (880, 415), (896, 419), (912, 423), (928, 426), (944, 433), (960, 439), (976, 441), (992, 447), (1008, 453), (1024, 456), (1040, 462), (1056, 467), (1072, 470), (1088, 475), (1104, 478), (1120, 483), (1136, 489), (1152, 491), (1168, 496), (1184, 498), (1200, 504), (1216, 508), (1232, 513), (1248, 519), (1264, 525), (1280, 527)]"
173,101,-0.10488213643876214,234,210,255,223,traffic light,F,3320.7503828154504,True,True,True,True,"[(32, 477), (48, 476), (64, 470), (80, 469), (96, 468), (112, 463), (128, 462), (144, 455), (160, 455), (176, 449), (192, 447), (208, 441), (224, 439), (240, 434), (256, 433), (272, 430), (288, 425), (304, 420), (320, 417), (336, 412), (352, 409), (368, 405), (384, 403), (400, 398), (416, 396), (432, 391), (448, 389), (464, 386), (480, 381), (496, 376), (512, 374), (528, 368), (544, 365), (560, 360), (576, 354)]","[(612, 372), (606, 378), (600, 384), (594, 390), (588, 396), (582, 402), (575, 408), (569, 414), (563, 420), (557, 425), (551, 431), (544, 437), (537, 443), (530, 449), (524, 455), (517, 461), (512, 467), (505, 472), (499, 478), (492, 484), (485, 490), (479, 496), (473, 502), (467, 508), (461, 514), (454, 520), (448, 525), (441, 531), (438, 537), (428, 543), (422, 549), (415, 555), (409, 561), (402, 567), (396, 572), (389, 578), (383, 584), (376, 590), (369, 596), (362, 602), (356, 608), (350, 614), (344, 620), (337, 625), (326, 631), (319, 637), (313, 643), (306, 649), (300, 655), (293, 661), (291, 667), (284, 672), (273, 678), (267, 684), (261, 690), (254, 696), (247, 702), (241, 708), (235, 714), (228, 720)]","[(665, 372), (671, 378), (666, 384), (672, 390), (691, 396), (697, 402), (703, 408), (709, 414), (711, 420), (717, 425), (729, 431), (749, 437), (748, 443), (749, 449), (756, 455), (763, 461), (774, 467), (775, 472), (775, 478), (781, 484), (787, 490), (793, 496), (800, 502), (807, 508), (807, 514), (813, 520), (820, 525), (833, 531), (839, 537), (851, 543), (852, 549), (858, 555), (859, 561), (890, 567), (897, 572), (859, 578), (909, 584), (916, 590), (923, 596), (929, 602), (935, 608), (942, 614), (948, 620), (955, 625), (961, 631), (967, 637), (986, 643), (980, 649), (987, 655), (993, 661), (1001, 667), (1007, 672), (1014, 678), (1024, 684), (1031, 690), (1038, 696), (1033, 702), (1057, 708), (1090, 714), (1097, 720)]","[(720, 374), (736, 377), (752, 381), (768, 387), (784, 390), (800, 394), (816, 400), (832, 402), (848, 404), (864, 409), (880, 415), (896, 419), (912, 423), (928, 426), (944, 433), (960, 439), (976, 441), (992, 447), (1008, 453), (1024, 456), (1040, 462), (1056, 467), (1072, 470), (1088, 475), (1104, 478), (1120, 483), (1136, 489), (1152, 491), (1168, 496), (1184, 498), (1200, 504), (1216, 508), (1232, 513), (1248, 519), (1264, 525), (1280, 527)]"
174,101,-0.10488213643876214,289,611,299,617,traffic light,F,3320.7503828154504,True,True,True,True,"[(32, 477), (48, 476), (64, 470), (80, 469), (96, 468), (112, 463), (128, 462), (144, 455), (160, 455), (176, 449), (192, 447), (208, 441), (224, 439), (240, 434), (256, 433), (272, 430), (288, 425), (304, 420), (320, 417), (336, 412), (352, 409), (368, 405), (384, 403), (400, 398), (416, 396), (432, 391), (448, 389), (464, 386), (480, 381), (496, 376), (512, 374), (528, 368), (544, 365), (560, 360), (576, 354)]","[(612, 372), (606, 378), (600, 384), (594, 390), (588, 396), (582, 402), (575, 408), (569, 414), (563, 420), (557, 425), (551, 431), (544, 437), (537, 443), (530, 449), (524, 455), (517, 461), (512, 467), (505, 472), (499, 478), (492, 484), (485, 490), (479, 496), (473, 502), (467, 508), (461, 514), (454, 520), (448, 525), (441, 531), (438, 537), (428, 543), (422, 549), (415, 555), (409, 561), (402, 567), (396, 572), (389, 578), (383, 584), (376, 590), (369, 596), (362, 602), (356, 608), (350, 614), (344, 620), (337, 625), (326, 631), (319, 637), (313, 643), (306, 649), (300, 655), (293, 661), (291, 667), (284, 672), (273, 678), (267, 684), (261, 690), (254, 696), (247, 702), (241, 708), (235, 714), (228, 720)]","[(665, 372), (671, 378), (666, 384), (672, 390), (691, 396), (697, 402), (703, 408), (709, 414), (711, 420), (717, 425), (729, 431), (749, 437), (748, 443), (749, 449), (756, 455), (763, 461), (774, 467), (775, 472), (775, 478), (781, 484), (787, 490), (793, 496), (800, 502), (807, 508), (807, 514), (813, 520), (820, 525), (833, 531), (839, 537), (851, 543), (852, 549), (858, 555), (859, 561), (890, 567), (897, 572), (859, 578), (909, 584), (916, 590), (923, 596), (929, 602), (935, 608), (942, 614), (948, 620), (955, 625), (961, 631), (967, 637), (986, 643), (980, 649), (987, 655), (993, 661), (1001, 667), (1007, 672), (1014, 678), (1024, 684), (1031, 690), (1038, 696), (1033, 702), (1057, 708), (1090, 714), (1097, 720)]","[(720, 374), (736, 377), (752, 381), (768, 387), (784, 390), (800, 394), (816, 400), (832, 402), (848, 404), (864, 409), (880, 415), (896, 419), (912, 423), (928, 426), (944, 433), (960, 439), (976, 441), (992, 447), (1008, 453), (1024, 456), (1040, 462), (1056, 467), (1072, 470), (1088, 475), (1104, 478), (1120, 483), (1136, 489), (1152, 491), (1168, 496), (1184, 498), (1200, 504), (1216, 508), (1232, 513), (1248, 519), (1264, 525), (1280, 527)]"
175,101,-0.10488213643876214,287,566,298,572,traffic light,F,3320.7503828154504,True,True,True,True,"[(32, 477), (48, 476), (64, 470), (80, 469), (96, 468), (112, 463), (128, 462), (144, 455), (160, 455), (176, 449), (192, 447), (208, 441), (224, 439), (240, 434), (256, 433), (272, 430), (288, 425), (304, 420), (320, 417), (336, 412), (352, 409), (368, 405), (384, 403), (400, 398), (416, 396), (432, 391), (448, 389), (464, 386), (480, 381), (496, 376), (512, 374), (528, 368), (544, 365), (560, 360), (576, 354)]","[(612, 372), (606, 378), (600, 384), (594, 390), (588, 396), (582, 402), (575, 408), (569, 414), (563, 420), (557, 425), (551, 431), (544, 437), (537, 443), (530, 449), (524, 455), (517, 461), (512, 467), (505, 472), (499, 478), (492, 484), (485, 490), (479, 496), (473, 502), (467, 508), (461, 514), (454, 520), (448, 525), (441, 531), (438, 537), (428, 543), (422, 549), (415, 555), (409, 561), (402, 567), (396, 572), (389, 578), (383, 584), (376, 590), (369, 596), (362, 602), (356, 608), (350, 614), (344, 620), (337, 625), (326, 631), (319, 637), (313, 643), (306, 649), (300, 655), (293, 661), (291, 667), (284, 672), (273, 678), (267, 684), (261, 690), (254, 696), (247, 702), (241, 708), (235, 714), (228, 720)]","[(665, 372), (671, 378), (666, 384), (672, 390), (691, 396), (697, 402), (703, 408), (709, 414), (711, 420), (717, 425), (729, 431), (749, 437), (748, 443), (749, 449), (756, 455), (763, 461), (774, 467), (775, 472), (775, 478), (781, 484), (787, 490), (793, 496), (800, 502), (807, 508), (807, 514), (813, 520), (820, 525), (833, 531), (839, 537), (851, 543), (852, 549), (858, 555), (859, 561), (890, 567), (897, 572), (859, 578), (909, 584), (916, 590), (923, 596), (929, 602), (935, 608), (942, 614), (948, 620), (955, 625), (961, 631), (967, 637), (986, 643), (980, 649), (987, 655), (993, 661), (1001, 667), (1007, 672), (1014, 678), (1024, 684), (1031, 690), (1038, 696), (1033, 702), (1057, 708), (1090, 714), (1097, 720)]","[(720, 374), (736, 377), (752, 381), (768, 387), (784, 390), (800, 394), (816, 400), (832, 402), (848, 404), (864, 409), (880, 415), (896, 419), (912, 423), (928, 426), (944, 433), (960, 439), (976, 441), (992, 447), (1008, 453), (1024, 456), (1040, 462), (1056, 467), (1072, 470), (1088, 475), (1104, 478), (1120, 483), (1136, 489), (1152, 491), (1168, 496), (1184, 498), (1200, 504), (1216, 508), (1232, 513), (1248, 519), (1264, 525), (1280, 527)]"
176,102,-0.031507750840665545,338,630,383,692,car,F,3222.238035426816,True,True,True,True,"[(32, 477), (48, 476), (64, 470), (80, 469), (96, 468), (112, 462), (128, 462), (144, 455), (160, 458), (176, 449), (192, 448), (208, 441), (224, 439), (240, 434), (256, 433), (272, 430), (288, 425), (304, 419), (320, 417), (336, 412), (352, 409), (368, 404), (384, 403), (400, 398), (416, 396), (432, 390), (448, 389), (464, 387), (480, 381), (496, 376), (512, 374), (528, 369), (544, 366), (560, 361), (576, 355)]","[(612, 372), (606, 378), (600, 384), (594, 390), (588, 396), (582, 402), (575, 408), (569, 414), (563, 420), (557, 425), (551, 431), (544, 437), (538, 443), (531, 449), (525, 455), (518, 461), (512, 467), (506, 472), (499, 478), (493, 484), (486, 490), (479, 496), (474, 502), (468, 508), (464, 514), (458, 520), (451, 525), (445, 531), (439, 537), (432, 543), (426, 549), (416, 555), (409, 561), (403, 567), (397, 572), (393, 578), (387, 584), (381, 590), (370, 596), (363, 602), (357, 608), (351, 614), (345, 620), (342, 625), (337, 631), (330, 637), (318, 643), (317, 649), (311, 655), (298, 661), (292, 667), (285, 672), (279, 678), (273, 684), (266, 690), (260, 696), (259, 702), (242, 708), (235, 714), (239, 720)]","[(659, 378), (665, 384), (672, 390), (691, 396), (692, 402), (703, 408), (704, 414), (710, 420), (716, 425), (711, 431), (723, 437), (730, 443), (736, 449), (755, 455), (762, 461), (762, 467), (749, 472), (761, 478), (780, 484), (787, 490), (793, 496), (800, 502), (807, 508), (807, 514), (813, 520), (820, 525), (833, 531), (839, 537), (851, 543), (871, 549), (877, 555), (884, 561), (891, 567), (898, 572), (903, 578), (909, 584), (916, 590), (923, 596), (929, 602), (935, 608), (942, 614), (948, 620), (955, 625), (967, 631), (979, 637), (986, 643), (993, 649), (987, 655), (994, 661), (1001, 667), (1007, 672), (1014, 678), (1025, 684), (1148, 690), (1140, 696), (1148, 702), (1161, 708), (1090, 714), (1097, 720)]","[(704, 372), (720, 375), (736, 379), (752, 382), (768, 388), (784, 391), (800, 395), (816, 400), (832, 403), (848, 408), (864, 410), (880, 415), (896, 420), (912, 424), (928, 427), (944, 433), (960, 439), (976, 442), (992, 448), (1008, 453), (1024, 457), (1040, 462), (1056, 468), (1072, 471), (1088, 476), (1104, 478), (1120, 484), (1136, 489), (1152, 491), (1168, 497), (1184, 498), (1200, 504), (1216, 508), (1232, 513), (1248, 519), (1264, 525), (1280, 527)]"
177,102,-0.031507750840665545,232,200,253,215,traffic light,F,3222.238035426816,True,True,True,True,"[(32, 477), (48, 476), (64, 470), (80, 469), (96, 468), (112, 462), (128, 462), (144, 455), (160, 458), (176, 449), (192, 448), (208, 441), (224, 439), (240, 434), (256, 433), (272, 430), (288, 425), (304, 419), (320, 417), (336, 412), (352, 409), (368, 404), (384, 403), (400, 398), (416, 396), (432, 390), (448, 389), (464, 387), (480, 381), (496, 376), (512, 374), (528, 369), (544, 366), (560, 361), (576, 355)]","[(612, 372), (606, 378), (600, 384), (594, 390), (588, 396), (582, 402), (575, 408), (569, 414), (563, 420), (557, 425), (551, 431), (544, 437), (538, 443), (531, 449), (525, 455), (518, 461), (512, 467), (506, 472), (499, 478), (493, 484), (486, 490), (479, 496), (474, 502), (468, 508), (464, 514), (458, 520), (451, 525), (445, 531), (439, 537), (432, 543), (426, 549), (416, 555), (409, 561), (403, 567), (397, 572), (393, 578), (387, 584), (381, 590), (370, 596), (363, 602), (357, 608), (351, 614), (345, 620), (342, 625), (337, 631), (330, 637), (318, 643), (317, 649), (311, 655), (298, 661), (292, 667), (285, 672), (279, 678), (273, 684), (266, 690), (260, 696), (259, 702), (242, 708), (235, 714), (239, 720)]","[(659, 378), (665, 384), (672, 390), (691, 396), (692, 402), (703, 408), (704, 414), (710, 420), (716, 425), (711, 431), (723, 437), (730, 443), (736, 449), (755, 455), (762, 461), (762, 467), (749, 472), (761, 478), (780, 484), (787, 490), (793, 496), (800, 502), (807, 508), (807, 514), (813, 520), (820, 525), (833, 531), (839, 537), (851, 543), (871, 549), (877, 555), (884, 561), (891, 567), (898, 572), (903, 578), (909, 584), (916, 590), (923, 596), (929, 602), (935, 608), (942, 614), (948, 620), (955, 625), (967, 631), (979, 637), (986, 643), (993, 649), (987, 655), (994, 661), (1001, 667), (1007, 672), (1014, 678), (1025, 684), (1148, 690), (1140, 696), (1148, 702), (1161, 708), (1090, 714), (1097, 720)]","[(704, 372), (720, 375), (736, 379), (752, 382), (768, 388), (784, 391), (800, 395), (816, 400), (832, 403), (848, 408), (864, 410), (880, 415), (896, 420), (912, 424), (928, 427), (944, 433), (960, 439), (976, 442), (992, 448), (1008, 453), (1024, 457), (1040, 462), (1056, 468), (1072, 471), (1088, 476), (1104, 478), (1120, 484), (1136, 489), (1152, 491), (1168, 497), (1184, 498), (1200, 504), (1216, 508), (1232, 513), (1248, 519), (1264, 525), (1280, 527)]"
178,102,-0.031507750840665545,288,612,299,619,traffic light,F,3222.238035426816,True,True,True,True,"[(32, 477), (48, 476), (64, 470), (80, 469), (96, 468), (112, 462), (128, 462), (144, 455), (160, 458), (176, 449), (192, 448), (208, 441), (224, 439), (240, 434), (256, 433), (272, 430), (288, 425), (304, 419), (320, 417), (336, 412), (352, 409), (368, 404), (384, 403), (400, 398), (416, 396), (432, 390), (448, 389), (464, 387), (480, 381), (496, 376), (512, 374), (528, 369), (544, 366), (560, 361), (576, 355)]","[(612, 372), (606, 378), (600, 384), (594, 390), (588, 396), (582, 402), (575, 408), (569, 414), (563, 420), (557, 425), (551, 431), (544, 437), (538, 443), (531, 449), (525, 455), (518, 461), (512, 467), (506, 472), (499, 478), (493, 484), (486, 490), (479, 496), (474, 502), (468, 508), (464, 514), (458, 520), (451, 525), (445, 531), (439, 537), (432, 543), (426, 549), (416, 555), (409, 561), (403, 567), (397, 572), (393, 578), (387, 584), (381, 590), (370, 596), (363, 602), (357, 608), (351, 614), (345, 620), (342, 625), (337, 631), (330, 637), (318, 643), (317, 649), (311, 655), (298, 661), (292, 667), (285, 672), (279, 678), (273, 684), (266, 690), (260, 696), (259, 702), (242, 708), (235, 714), (239, 720)]","[(659, 378), (665, 384), (672, 390), (691, 396), (692, 402), (703, 408), (704, 414), (710, 420), (716, 425), (711, 431), (723, 437), (730, 443), (736, 449), (755, 455), (762, 461), (762, 467), (749, 472), (761, 478), (780, 484), (787, 490), (793, 496), (800, 502), (807, 508), (807, 514), (813, 520), (820, 525), (833, 531), (839, 537), (851, 543), (871, 549), (877, 555), (884, 561), (891, 567), (898, 572), (903, 578), (909, 584), (916, 590), (923, 596), (929, 602), (935, 608), (942, 614), (948, 620), (955, 625), (967, 631), (979, 637), (986, 643), (993, 649), (987, 655), (994, 661), (1001, 667), (1007, 672), (1014, 678), (1025, 684), (1148, 690), (1140, 696), (1148, 702), (1161, 708), (1090, 714), (1097, 720)]","[(704, 372), (720, 375), (736, 379), (752, 382), (768, 388), (784, 391), (800, 395), (816, 400), (832, 403), (848, 408), (864, 410), (880, 415), (896, 420), (912, 424), (928, 427), (944, 433), (960, 439), (976, 442), (992, 448), (1008, 453), (1024, 457), (1040, 462), (1056, 468), (1072, 471), (1088, 476), (1104, 478), (1120, 484), (1136, 489), (1152, 491), (1168, 497), (1184, 498), (1200, 504), (1216, 508), (1232, 513), (1248, 519), (1264, 525), (1280, 527)]"
179,102,-0.031507750840665545,287,566,297,572,traffic light,F,3222.238035426816,True,True,True,True,"[(32, 477), (48, 476), (64, 470), (80, 469), (96, 468), (112, 462), (128, 462), (144, 455), (160, 458), (176, 449), (192, 448), (208, 441), (224, 439), (240, 434), (256, 433), (272, 430), (288, 425), (304, 419), (320, 417), (336, 412), (352, 409), (368, 404), (384, 403), (400, 398), (416, 396), (432, 390), (448, 389), (464, 387), (480, 381), (496, 376), (512, 374), (528, 369), (544, 366), (560, 361), (576, 355)]","[(612, 372), (606, 378), (600, 384), (594, 390), (588, 396), (582, 402), (575, 408), (569, 414), (563, 420), (557, 425), (551, 431), (544, 437), (538, 443), (531, 449), (525, 455), (518, 461), (512, 467), (506, 472), (499, 478), (493, 484), (486, 490), (479, 496), (474, 502), (468, 508), (464, 514), (458, 520), (451, 525), (445, 531), (439, 537), (432, 543), (426, 549), (416, 555), (409, 561), (403, 567), (397, 572), (393, 578), (387, 584), (381, 590), (370, 596), (363, 602), (357, 608), (351, 614), (345, 620), (342, 625), (337, 631), (330, 637), (318, 643), (317, 649), (311, 655), (298, 661), (292, 667), (285, 672), (279, 678), (273, 684), (266, 690), (260, 696), (259, 702), (242, 708), (235, 714), (239, 720)]","[(659, 378), (665, 384), (672, 390), (691, 396), (692, 402), (703, 408), (704, 414), (710, 420), (716, 425), (711, 431), (723, 437), (730, 443), (736, 449), (755, 455), (762, 461), (762, 467), (749, 472), (761, 478), (780, 484), (787, 490), (793, 496), (800, 502), (807, 508), (807, 514), (813, 520), (820, 525), (833, 531), (839, 537), (851, 543), (871, 549), (877, 555), (884, 561), (891, 567), (898, 572), (903, 578), (909, 584), (916, 590), (923, 596), (929, 602), (935, 608), (942, 614), (948, 620), (955, 625), (967, 631), (979, 637), (986, 643), (993, 649), (987, 655), (994, 661), (1001, 667), (1007, 672), (1014, 678), (1025, 684), (1148, 690), (1140, 696), (1148, 702), (1161, 708), (1090, 714), (1097, 720)]","[(704, 372), (720, 375), (736, 379), (752, 382), (768, 388), (784, 391), (800, 395), (816, 400), (832, 403), (848, 408), (864, 410), (880, 415), (896, 420), (912, 424), (928, 427), (944, 433), (960, 439), (976, 442), (992, 448), (1008, 453), (1024, 457), (1040, 462), (1056, 468), (1072, 471), (1088, 476), (1104, 478), (1120, 484), (1136, 489), (1152, 491), (1168, 497), (1184, 498), (1200, 504), (1216, 508), (1232, 513), (1248, 519), (1264, 525), (1280, 527)]"
180,103,-0.060432430174308945,338,629,384,692,car,F,3428.199578878557,True,True,True,True,"[(32, 477), (48, 476), (64, 470), (80, 469), (96, 468), (112, 462), (128, 462), (144, 455), (160, 455), (176, 448), (192, 447), (208, 441), (224, 439), (240, 434), (256, 433), (272, 430), (288, 424), (304, 419), (320, 417), (336, 412), (352, 409), (368, 404), (384, 403), (400, 399), (416, 396), (432, 391), (448, 389), (464, 387), (480, 382), (496, 377), (512, 375), (528, 369), (544, 366), (560, 361), (576, 355)]","[(612, 372), (607, 378), (600, 384), (594, 390), (588, 396), (582, 402), (576, 408), (570, 414), (564, 420), (558, 425), (551, 431), (548, 437), (541, 443), (531, 449), (525, 455), (518, 461), (513, 467), (506, 472), (500, 478), (493, 484), (486, 490), (480, 496), (474, 502), (471, 508), (465, 514), (458, 520), (452, 525), (446, 531), (440, 537), (433, 543), (426, 549), (419, 555), (410, 561), (407, 567), (400, 572), (394, 578), (387, 584), (381, 590), (371, 596), (364, 602), (358, 608), (352, 614), (349, 620), (343, 625), (337, 631), (330, 637), (324, 643), (318, 649), (311, 655), (299, 661), (293, 667), (286, 672), (279, 678), (273, 684), (267, 690), (266, 696), (259, 702), (253, 708), (235, 714), (240, 720)]","[(671, 378), (666, 384), (671, 390), (691, 396), (692, 402), (703, 408), (709, 414), (698, 420), (716, 425), (710, 431), (723, 437), (729, 443), (774, 449), (756, 455), (800, 461), (736, 467), (813, 472), (806, 478), (813, 484), (768, 490), (775, 496), (782, 502), (807, 508), (807, 514), (826, 520), (820, 525), (833, 531), (839, 537), (851, 543), (871, 549), (877, 555), (884, 561), (891, 567), (897, 572), (903, 578), (909, 584), (916, 590), (923, 596), (929, 602), (935, 608), (942, 614), (948, 620), (960, 625), (967, 631), (979, 637), (986, 643), (993, 649), (987, 655), (994, 661), (1001, 667), (1007, 672), (1014, 678), (1025, 684), (1031, 690), (1057, 696), (1045, 702), (1084, 708), (1090, 714), (1097, 720)]","[(720, 374), (736, 378), (752, 382), (768, 387), (784, 390), (800, 394), (816, 398), (832, 402), (848, 405), (864, 410), (880, 415), (896, 419), (912, 423), (928, 427), (944, 433), (960, 439), (976, 442), (992, 447), (1008, 453), (1024, 457), (1040, 462), (1056, 467), (1072, 471), (1088, 476), (1104, 479), (1120, 484), (1136, 489), (1152, 492), (1168, 497), (1184, 499), (1200, 504), (1216, 508), (1232, 514), (1248, 519), (1264, 525), (1280, 528)]"
181,103,-0.060432430174308945,221,405,245,417,traffic light,F,3428.199578878557,True,True,True,True,"[(32, 477), (48, 476), (64, 470), (80, 469), (96, 468), (112, 462), (128, 462), (144, 455), (160, 455), (176, 448), (192, 447), (208, 441), (224, 439), (240, 434), (256, 433), (272, 430), (288, 424), (304, 419), (320, 417), (336, 412), (352, 409), (368, 404), (384, 403), (400, 399), (416, 396), (432, 391), (448, 389), (464, 387), (480, 382), (496, 377), (512, 375), (528, 369), (544, 366), (560, 361), (576, 355)]","[(612, 372), (607, 378), (600, 384), (594, 390), (588, 396), (582, 402), (576, 408), (570, 414), (564, 420), (558, 425), (551, 431), (548, 437), (541, 443), (531, 449), (525, 455), (518, 461), (513, 467), (506, 472), (500, 478), (493, 484), (486, 490), (480, 496), (474, 502), (471, 508), (465, 514), (458, 520), (452, 525), (446, 531), (440, 537), (433, 543), (426, 549), (419, 555), (410, 561), (407, 567), (400, 572), (394, 578), (387, 584), (381, 590), (371, 596), (364, 602), (358, 608), (352, 614), (349, 620), (343, 625), (337, 631), (330, 637), (324, 643), (318, 649), (311, 655), (299, 661), (293, 667), (286, 672), (279, 678), (273, 684), (267, 690), (266, 696), (259, 702), (253, 708), (235, 714), (240, 720)]","[(671, 378), (666, 384), (671, 390), (691, 396), (692, 402), (703, 408), (709, 414), (698, 420), (716, 425), (710, 431), (723, 437), (729, 443), (774, 449), (756, 455), (800, 461), (736, 467), (813, 472), (806, 478), (813, 484), (768, 490), (775, 496), (782, 502), (807, 508), (807, 514), (826, 520), (820, 525), (833, 531), (839, 537), (851, 543), (871, 549), (877, 555), (884, 561), (891, 567), (897, 572), (903, 578), (909, 584), (916, 590), (923, 596), (929, 602), (935, 608), (942, 614), (948, 620), (960, 625), (967, 631), (979, 637), (986, 643), (993, 649), (987, 655), (994, 661), (1001, 667), (1007, 672), (1014, 678), (1025, 684), (1031, 690), (1057, 696), (1045, 702), (1084, 708), (1090, 714), (1097, 720)]","[(720, 374), (736, 378), (752, 382), (768, 387), (784, 390), (800, 394), (816, 398), (832, 402), (848, 405), (864, 410), (880, 415), (896, 419), (912, 423), (928, 427), (944, 433), (960, 439), (976, 442), (992, 447), (1008, 453), (1024, 457), (1040, 462), (1056, 467), (1072, 471), (1088, 476), (1104, 479), (1120, 484), (1136, 489), (1152, 492), (1168, 497), (1184, 499), (1200, 504), (1216, 508), (1232, 514), (1248, 519), (1264, 525), (1280, 528)]"
182,103,-0.060432430174308945,288,612,299,620,traffic light,F,3428.199578878557,True,True,True,True,"[(32, 477), (48, 476), (64, 470), (80, 469), (96, 468), (112, 462), (128, 462), (144, 455), (160, 455), (176, 448), (192, 447), (208, 441), (224, 439), (240, 434), (256, 433), (272, 430), (288, 424), (304, 419), (320, 417), (336, 412), (352, 409), (368, 404), (384, 403), (400, 399), (416, 396), (432, 391), (448, 389), (464, 387), (480, 382), (496, 377), (512, 375), (528, 369), (544, 366), (560, 361), (576, 355)]","[(612, 372), (607, 378), (600, 384), (594, 390), (588, 396), (582, 402), (576, 408), (570, 414), (564, 420), (558, 425), (551, 431), (548, 437), (541, 443), (531, 449), (525, 455), (518, 461), (513, 467), (506, 472), (500, 478), (493, 484), (486, 490), (480, 496), (474, 502), (471, 508), (465, 514), (458, 520), (452, 525), (446, 531), (440, 537), (433, 543), (426, 549), (419, 555), (410, 561), (407, 567), (400, 572), (394, 578), (387, 584), (381, 590), (371, 596), (364, 602), (358, 608), (352, 614), (349, 620), (343, 625), (337, 631), (330, 637), (324, 643), (318, 649), (311, 655), (299, 661), (293, 667), (286, 672), (279, 678), (273, 684), (267, 690), (266, 696), (259, 702), (253, 708), (235, 714), (240, 720)]","[(671, 378), (666, 384), (671, 390), (691, 396), (692, 402), (703, 408), (709, 414), (698, 420), (716, 425), (710, 431), (723, 437), (729, 443), (774, 449), (756, 455), (800, 461), (736, 467), (813, 472), (806, 478), (813, 484), (768, 490), (775, 496), (782, 502), (807, 508), (807, 514), (826, 520), (820, 525), (833, 531), (839, 537), (851, 543), (871, 549), (877, 555), (884, 561), (891, 567), (897, 572), (903, 578), (909, 584), (916, 590), (923, 596), (929, 602), (935, 608), (942, 614), (948, 620), (960, 625), (967, 631), (979, 637), (986, 643), (993, 649), (987, 655), (994, 661), (1001, 667), (1007, 672), (1014, 678), (1025, 684), (1031, 690), (1057, 696), (1045, 702), (1084, 708), (1090, 714), (1097, 720)]","[(720, 374), (736, 378), (752, 382), (768, 387), (784, 390), (800, 394), (816, 398), (832, 402), (848, 405), (864, 410), (880, 415), (896, 419), (912, 423), (928, 427), (944, 433), (960, 439), (976, 442), (992, 447), (1008, 453), (1024, 457), (1040, 462), (1056, 467), (1072, 471), (1088, 476), (1104, 479), (1120, 484), (1136, 489), (1152, 492), (1168, 497), (1184, 499), (1200, 504), (1216, 508), (1232, 514), (1248, 519), (1264, 525), (1280, 528)]"
